mass_1,mass_2,lambda_1,lambda_2,chirp_mass,mass_ratio,total_mass,lambda_tilde,event_name
1.4344723766483352,1.2255678468987639,486.1774010732862,376.9223020321484,1.153559733752486,0.8543683843967218,2.660040223547099,451.97373839339997,GW170817
1.3672508329365,1.139264324168859,471.08285247710654,378.7079755436184,1.0855992874299458,0.8332518779469417,2.506515157105359,447.23180568077083,GW170817
1.5354406292198293,1.304772428423332,199.0208808505169,103.14317227025171,1.2313754635311964,0.8497706805415838,2.8402130576431612,165.92389470876986,GW170817
1.5293708614450972,1.4017870867816749,0.0,0.0,1.274409721104254,0.9165776085580257,2.931157948226772,0.0,GW170817
1.4489670205163379,1.320471748879671,198.926218211358,195.95898706869775,1.2039105364329485,0.9113193952538148,2.7694387693960087,198.7690073196147,GW170817
1.4708367528667161,1.2368503959845107,394.8252883898246,200.56053220181568,1.1733005945394726,0.8409161612081306,2.707687148851227,329.8721983481773,GW170817
1.3003601583112356,1.1324657892840615,503.58934323389076,292.5707639397933,1.055920058065174,0.8708862556622645,2.432825947595297,425.9440648287176,GW170817
1.470640282088979,1.2177929992512952,223.27427167642045,113.80014660497223,1.1639869351740673,0.8280699325884604,2.6884332813402745,188.5914238728422,GW170817
1.3725066644418142,1.224989212301742,575.6642865212461,437.98615700715794,1.1284363364082317,0.8925196824453554,2.5974958767435563,523.4044032563455,GW170817
1.4434950380053262,1.2521115226609558,599.097432185708,481.52796665895573,1.1697786309470002,0.8674165755298813,2.695606560666282,560.5433871852481,GW170817
1.4839883282454156,1.3578058996656792,180.01608098570506,193.17782795705935,1.2354989491631996,0.9149707405523011,2.8417942279110946,186.6364438612367,GW170817
1.4634055529203636,1.2311245014685042,255.12126356739722,51.53028917273801,1.1676250334702407,0.8412736298640382,2.694530054388868,183.8906948990887,GW170817
1.5030939693329597,1.453068015013335,536.9541736998226,273.54431766375575,1.286523133243541,0.9667180127521734,2.956161984346295,412.58126348895456,GW170817
1.5053695064132542,1.318608479588266,166.1419242700189,163.41600054108653,1.2259792673552299,0.8759367543786831,2.82397798600152,166.9401969274488,GW170817
1.438524861026548,1.3922810997210213,333.21147337034495,252.54298024692713,1.2319825584244286,0.9678533457721915,2.8308059607475693,295.15945731045286,GW170817
1.4806152891359987,1.3390266265592345,135.74763274882153,146.2846720971826,1.225462635329339,0.9043717408460727,2.8196419156952333,141.11033436410764,GW170817
1.4700960926758424,1.306923814545176,188.13899499229296,229.0972627579405,1.2062624210753239,0.889005705855824,2.7770199072210184,206.7053641643582,GW170817
1.48969606190746,1.3077421330015124,129.62582553251795,197.94294255746487,1.2145622299017447,0.8778583540907215,2.797438194908972,158.59262282957025,GW170817
1.429486660816895,1.287063358220239,446.59427186809216,310.9675438608415,1.1804958887707897,0.9003675189838661,2.7165500190371343,392.69948423156245,GW170817
1.516443706135309,1.2102508646930858,380.0836953168685,239.4672488415339,1.177860120977102,0.798084927120333,2.726694570828395,344.66650514084256,GW170817
1.4771527577683217,1.242291151645296,399.5638059212449,237.70088649143315,1.1784014271497778,0.8410038468344642,2.7194439094136174,346.79326179339955,GW170817
1.4927745596094664,1.2418644777521963,167.55770220334986,163.64852555105847,1.1842981641220964,0.831916962784446,2.7346390373616627,169.78529407903721,GW170817
1.5129187673903701,1.4206228825458755,413.2178544395809,234.19857050317373,1.2761396362933308,0.9389948179414183,2.9335416499362457,333.4242887431556,GW170817
1.2808168596469796,1.0,307.60259675925056,289.45459097128486,0.9837259738981462,0.7807517464094136,2.2808168596469796,313.7055509079057,GW170817
1.5200378094235942,1.3006811676662018,270.1959296535423,245.632466869307,1.2233287479834687,0.8556900095527403,2.820718977089796,264.9770719306091,GW170817
1.5521857374420698,1.2391128935191575,300.02041148735606,263.86943276893584,1.205789445858004,0.798301945204804,2.7912986309612275,297.48111118931433,GW170817
1.5555609657134235,1.3324878377360712,510.70763109655826,370.93851456143705,1.2525909473423857,0.8565963450522527,2.888048803449495,464.65329194802297,GW170817
1.4373325785447388,1.153513999583927,575.3239582764179,337.0325831329092,1.1195918908104094,0.8025379907215554,2.590846578128666,511.3329215245085,GW170817
1.5279477470682605,1.323771497669738,330.1882089303744,206.30928303801937,1.2374611231886765,0.8663722304703911,2.8517192447379984,285.7901886564135,GW170817
1.5174457215413408,1.2960237518679643,472.675909839782,404.5028414911133,1.2200769834174685,0.8540824449071773,2.813469473409305,454.0966661578667,GW170817
1.5738394150975044,1.2669761814148124,290.13777222420526,174.40912237006867,1.2278596055023776,0.8050225259711895,2.840815596512317,258.9200437741169,GW170817
1.4758878426775919,1.4371123494414482,156.83349775004993,28.60822687883362,1.2678221744396112,0.9737273442365402,2.91300019211904,95.45520135514302,GW170817
1.4856966875505906,1.4022416706588134,325.5728839474177,268.24620598844933,1.2564182341209464,0.9438276886587355,2.887938358209404,300.16912689118465,GW170817
1.4333198768874544,1.2375922631826168,333.5992286235583,183.11661683079643,1.1588320689689755,0.8634445688914378,2.6709121400700715,279.326350572221,GW170817
1.508960509561161,1.4176669098647783,368.7946123098119,284.13259283601695,1.273144676884804,0.939499013315509,2.926627419425939,331.4569060226892,GW170817
1.459480861528014,1.1802285086293802,264.6673763096277,215.14264775358083,1.1412675797764438,0.8086632307009025,2.6397093701573944,255.0852139508816,GW170817
1.5762578879320366,1.34858010427736,378.1644063761021,309.98998249911506,1.2684754010876282,0.8555580369190873,2.9248379922093966,357.8511518582047,GW170817
1.5226360509982395,1.3080216929804382,291.2928689415792,400.45996279338357,1.227860873567576,0.8590507837528869,2.8306577439786778,338.02295091041736,GW170817
1.480540570550475,1.2641182037708778,288.57952176412937,280.8995915413429,1.1902196801350444,0.8538220626408569,2.744658774321353,290.2965410656987,GW170817
1.4917007695274818,1.3471886067702272,251.2521658480162,246.17575936338142,1.2337761626422314,0.9031225526530827,2.838889376297709,250.8026875549438,GW170817
1.5745471549774306,1.2836062517022446,375.75051788502833,245.05019826754304,1.2363327966208886,0.8152224896183841,2.8581534066796754,339.6380360862293,GW170817
1.4344484353593554,1.4172199251731503,308.76042271453656,123.20756260849853,1.2412335647040535,0.9879894531155531,2.8516683605325057,217.77236283689962,GW170817
1.441450330542353,1.2826450510573624,367.46608544337386,262.68477727517967,1.1833119248563153,0.8898295167581395,2.7240953815997155,327.48849853375066,GW170817
1.5385815604013648,1.2598284487890243,276.7215442525252,250.26385252615387,1.2108124879870363,0.8188246117159866,2.7984100091903894,274.41047224668336,GW170817
1.4713634788900634,1.3050008392542274,348.6022410866693,221.60433844038252,1.2058774308547338,0.8869330100803282,2.7763643181442905,299.7572101372846,GW170817
1.7048767379956518,1.572844599835483,118.74090097885596,120.11747037129281,1.4253216264428976,0.9225561970448414,3.2777213378311347,119.84787194110345,GW170817
1.506695804148834,1.2912394822243254,308.1829487252775,194.41522111546885,1.2135338429724738,0.8570007818889329,2.7979352863731597,268.9622709369644,GW170817
1.5924746317830556,1.4900578318075006,0.0,0.0,1.3408613005724037,0.9356870131985202,3.082532463590556,0.0,GW170817
1.4465483572955693,1.2646747862232408,318.26738993420463,149.2320866549946,1.1769392252368407,0.8742706594252025,2.71122314351881,254.34292736896256,GW170817
1.5403804687066962,1.2886139038619353,271.69262245309756,261.45536580934726,1.2255303560533168,0.8365555978152955,2.8289943725686317,273.48874834543335,GW170817
1.5613718761556825,1.3153518296049758,119.32005136197171,49.16458022112141,1.246663777448913,0.84243340724412,2.876723705760658,95.28039281455528,GW170817
1.4823045975367837,1.2948801419699112,380.33154111693653,414.8766691378522,1.2055334401964382,0.8735587436763506,2.777184739506695,398.65000188046196,GW170817
1.3943122721584669,1.080587025262773,0.0,78.55857682096837,1.0668426576530774,0.7749964242873434,2.47489929742124,25.289626021849482,GW170817
1.4627421150355284,1.3113960117645869,608.920691598696,402.5632658831181,1.2053560673588544,0.896532613838588,2.774138126800115,527.4031609868638,GW170817
1.442068782180709,1.3577380445138771,401.34207588533553,274.34026998702353,1.2180232098076087,0.9415210018350816,2.799806826694586,344.6724858653913,GW170817
1.4348236658709759,1.2161234907616358,773.9735619536414,599.5208707714596,1.1491732579040013,0.8475769669044431,2.6509471566326117,721.5380765322301,GW170817
1.3946905326479784,1.1790466159961277,269.0145990128093,197.42945972732866,1.1155587813334022,0.8453822467394067,2.5737371486441063,246.91202275926213,GW170817
1.5926963596004748,1.2851997401201674,124.83178737474887,109.28388463243132,1.244076675330656,0.8069333067619728,2.877896099720642,123.12598225665347,GW170817
1.489821996560347,1.3860706886226901,474.4623915079831,354.19313311242234,1.2508272147264685,0.9303599301277639,2.875892685183037,422.5754239739698,GW170817
1.4821294090060022,1.3201365159405023,314.2032086124156,215.8288270207703,1.2173097827501438,0.8907025985172635,2.8022659249465045,276.2825868801618,GW170817
1.6074382938122393,1.5074508909433635,212.79755913813398,165.67414112639688,1.3549958643126725,0.9377970505905123,3.1148891847556026,192.1298390475438,GW170817
1.5410725246461048,1.3625380800433824,251.72505183532937,103.92014334638502,1.2610007968659005,0.8841492261087963,2.9036106046894874,193.88748277691818,GW170817
1.375731165093731,1.187243911490483,379.3150798536051,193.87359280483213,1.1119755534060207,0.8629912163177563,2.562975076584214,312.09418036490075,GW170817
1.4968375643751621,1.3029582320623083,207.03912165969825,208.7859997523867,1.2151722105019873,0.8704740334374315,2.7997957964374702,210.31823156919546,GW170817
1.4728172546106182,1.1772342007839227,395.6570790859264,271.30826857487716,1.1448700100345843,0.79930771933763,2.650051455394541,365.98795004650947,GW170817
1.351829793077962,1.15387656521724,575.8582550476723,429.73490736093163,1.086582697255487,0.8535664557222067,2.505706358295202,529.1218702590083,GW170817
1.3797061527652348,1.1772835246676594,510.52344520474185,310.7945454077013,1.1088040549063938,0.8532856958767083,2.5569896774328944,442.23127620748875,GW170817
1.5715508011772392,1.2170017117718352,152.86765323334646,221.91312602211835,1.2019765714009427,0.774395400301528,2.7885525129490745,181.43037038230554,GW170817
1.4119291129784646,1.2315190649513699,282.87011041768915,158.82376124130917,1.1474090193763673,0.8722244294215878,2.6434481779298347,236.85463441135636,GW170817
1.527728278497262,1.3198830802523394,388.0050848522841,512.2800454835524,1.2355286036723654,0.8639514623311366,2.8476113587496013,442.10633702091127,GW170817
1.4905209090786338,1.2582550033783924,192.56947441328202,123.68984215265112,1.1913412404760582,0.844171320049568,2.748775912457026,170.2187697045171,GW170817
1.5724730150877482,1.3255684146416251,352.94674747094984,340.53865038598576,1.2559440453602218,0.8429832511737283,2.898041429729373,354.9445162598387,GW170817
1.5008883614202093,1.137261344725532,152.14473243997347,234.40796204279403,1.135181522129151,0.7577254737650195,2.6381497061457413,184.9509553141774,GW170817
1.4552516803076772,1.1446867924300448,533.5425904128452,393.057293217244,1.1219726094233413,0.7865902564620498,2.5999384727377217,506.69638789961596,GW170817
1.4991232617857506,1.2513706348412335,246.17746826067872,106.89499304910383,1.1913842224528821,0.8347349859347822,2.750493896626984,199.98352261296057,GW170817
1.3899850504644116,1.3161043924805362,373.36253813720003,189.48733325139906,1.1773669794071726,0.9468478758392467,2.706089442944948,289.8874722722596,GW170817
1.3725363014555216,1.1253098099929113,477.73074026728204,434.8777197984342,1.0808475215278703,0.8198761728921587,2.4978461114484327,474.5565690976182,GW170817
1.433041316270188,1.2114792748896428,511.82664362859714,306.35123483542645,1.1462396569536442,0.8453903325291344,2.644520591159831,443.6324321201051,GW170817
1.4418845419706199,1.254113201052222,289.7225523032627,371.4942753438187,1.170082355316328,0.8697736639427653,2.6959977430228417,325.8182135064977,GW170817
1.6282744279214194,1.2909494506407748,284.16150301111367,302.72510116273264,1.2604587082637793,0.7928328471563247,2.9192238785621942,300.19909986152396,GW170817
1.434793720855016,1.2390804904813633,455.6651129627727,348.23089852065954,1.1601260995668141,0.8635948655692303,2.673874211336379,419.93003443659074,GW170817
1.3997878073433652,1.1753112882496037,358.90674272581106,324.7389470055856,1.1157586924298797,0.8396353233567652,2.575099095592969,353.2537957760212,GW170817
1.5404965614820743,1.316351087186449,239.6051938365458,182.638494704991,1.2389165819756724,0.8544979067788504,2.8568476486685235,221.53504519578425,GW170817
1.379187147813219,1.2157909074633164,238.42572824558084,148.62401320755868,1.126840681537421,0.8815271440072678,2.5949780552765356,204.42892477421842,GW170817
1.5243540547880872,1.3002720775289531,297.4358848079692,193.86023513086135,1.2248414008787796,0.8529987330992566,2.8246261323170403,262.5975092947784,GW170817
1.4594785742340508,1.3531348023202137,419.568941432516,240.27970197192047,1.2232106824021678,0.9271357772623366,2.8126133765542645,341.8407623748154,GW170817
1.4155256994158325,1.2533554602828558,220.65865410696955,241.6322474145977,1.1591225701449228,0.8854346203676118,2.6688811596986883,231.36285968664168,GW170817
1.4470219210734392,1.2098688630180796,686.1464034459027,426.46050005607646,1.1509416478767291,0.8361095608838923,2.6568907840915186,604.2633863555496,GW170817
1.5227312546131457,1.3982271697673117,151.5591418028416,0.0,1.2700345164311526,0.9182363371943366,2.9209584243804576,86.3198368242175,GW170817
1.592194256489993,1.4043078931052813,46.95066272576861,2.2556660907931985,1.3012241506848294,0.8819953265006062,2.9965021495952744,29.268552879809544,GW170817
1.5652553894177113,1.321656558566557,182.24870805153208,220.68826202774,1.2512254989208245,0.8443711917569087,2.8869119479842684,200.0934948090619,GW170817
1.5730020038972699,1.1512615501779253,86.57623745088026,123.82874940735907,1.1686706617515825,0.7318881650026889,2.724263554075195,102.63415085850968,GW170817
1.5047894979125491,1.2726733526755927,336.8547889604646,325.9136481445927,1.203887678904535,0.8457484282293642,2.777462850588142,338.8372505606918,GW170817
1.4985267836290617,1.2462538310792977,281.31125823532403,148.90085924612396,1.1886693979877005,0.8316526902917135,2.7447806147083593,238.95705994498454,GW170817
1.4460530841795871,1.3425423553959706,301.48032977489623,132.86534481458074,1.2128029277158552,0.9284184447195845,2.7885954395755577,227.81956583471828,GW170817
1.4762669754805147,1.2703278777805043,552.1099920116974,556.2666237038096,1.19148758020493,0.8605000984777983,2.746594853261019,561.8045861950872,GW170817
1.294184287726029,1.134439904134874,729.9149541050514,421.7432197081215,1.0543735606732363,0.8765675142974909,2.4286241918609033,614.236231639236,GW170817
1.3652371213259984,1.1379686542901961,666.6241195781123,480.43036762427016,1.0841858185033475,0.833531872606082,2.5032057756161947,612.380678231992,GW170817
1.521021715671343,1.2643832808476985,283.80965271594073,236.39876191767178,1.2062319435970623,0.8312723400465256,2.7854049965190413,272.7028331241227,GW170817
1.2589129494899443,1.2354998457969861,352.3761761286006,272.01041099082056,1.0856988372133514,0.9814021265708291,2.49441279528693,313.454708418224,GW170817
1.3831132976467386,1.1809534178253047,399.89645616198294,252.4721423700092,1.111906964039422,0.8538370788818288,2.5640667154720433,349.7475216197517,GW170817
1.3551703698595843,1.17218164631226,365.47098592839103,206.51146311622537,1.0966300480572684,0.8649699494490243,2.5273520161718444,308.0100626717824,GW170817
1.568790577750462,1.4819015254235228,398.7876456092083,180.40784320779875,1.3272444404182273,0.9446139889165244,3.0506921031739846,300.0171974591968,GW170817
1.3842112243354876,1.2273691429515208,552.5458549047861,340.3284800281741,1.1342945913548044,0.8866920895983478,2.6115803672870084,470.7076766389652,GW170817
1.3800104859411175,1.17716337139163,150.42934392110294,160.51839359797842,1.1088669124622184,0.8530104541842282,2.5571738573327476,156.75853085099632,GW170817
1.4098811998947829,1.2056758668659509,287.88488656235467,276.69272780633315,1.1343184929538288,0.855161319234506,2.6155570667607337,288.13907802313963,GW170817
1.6067466764923255,1.3731266807393692,225.71888648001473,298.51351074499036,1.2922759092094318,0.8546006043323705,2.9798733572316944,257.32559418843687,GW170817
1.5908955615162812,1.523095049208455,182.03990737504236,0.0,1.3550575684852117,0.957382172690704,3.113990610724736,97.38192714017649,GW170817
1.5192612117494493,1.3820002771680984,289.40547443176297,249.04058299001497,1.2611506656126226,0.909652840788785,2.9012614889175476,273.8049902367085,GW170817
1.3797510891976605,1.1299397568196072,145.4367558665769,134.16485725689506,1.0858993564263029,0.8189446383961029,2.5096908460172678,145.15401217350697,GW170817
1.2674771400412876,1.2520052902040752,490.43106562637877,336.67982108546585,1.0966436107236455,0.9877931922017084,2.519482430245363,415.08509189432203,GW170817
1.5778660202892898,1.287351150695225,302.27998893855323,134.83241350238634,1.2394493397731956,0.8158811547631902,2.865217170984515,251.0560876508581,GW170817
1.4464361352015567,1.301319868218488,499.45673011518767,415.87361560008685,1.1940275871904207,0.8996732289442928,2.7477560034200446,467.94952496082476,GW170817
1.4230927661608033,1.2764718087775615,164.2932356270184,218.56443744845876,1.1729727399891843,0.8969702040023761,2.699564574938365,188.2582722889937,GW170817
1.6286154349281592,1.3493946328154072,410.3703133631907,267.0528729863589,1.2894047999491878,0.8285532630205799,2.9780100677435666,367.56282654359177,GW170817
1.5343007969941793,1.3110864140131793,401.5790536179423,251.37773422908828,1.2339478954020142,0.8545171954428393,2.845387211007359,350.2452472712665,GW170817
1.3264501600065999,1.082484222132464,460.5913543508854,358.96525620018735,1.0420834839852746,0.8160760613328117,2.408934382139064,436.84067309703244,GW170817
1.3488776546202317,1.2556434169396065,476.6609390508063,342.109163019791,1.1328117772972754,0.9308801377491314,2.604521071559838,418.3474929521446,GW170817
1.6025459376582514,1.2616834459814439,327.8370925866215,305.5698244135948,1.2361038991135755,0.78729939425331,2.864229383639695,332.4412149726702,GW170817
1.469172874731618,1.328536144093723,233.0574855330161,253.66016996659957,1.2159263130577502,0.9042748929981531,2.7977090188253406,243.33169721135104,GW170817
1.4733979475305565,1.141354963368511,484.08798919648166,421.0245961522244,1.127089345450395,0.7746413419955172,2.6147529108990675,483.92063168125,GW170817
1.6470245686829352,1.2939886623137284,246.11267442159124,149.740196064707,1.2690505848287235,0.7856523132186689,2.9410132309966635,223.43925409502285,GW170817
1.5078310115920444,1.3109322429040906,429.55362258887266,342.420562221195,1.223342403735008,0.8694158913205677,2.818763254496135,400.47286594906626,GW170817
1.5519128866357117,1.4022930722991895,320.14620417823517,100.49471631648717,1.2839127828311248,0.9035900689884256,2.9542059589349012,229.2552825500321,GW170817
1.4843494722407835,1.280847692125672,293.13909994052386,233.5058806697755,1.199706386894989,0.8629017061542091,2.7651971643664552,273.9417624637353,GW170817
1.309834590565908,1.323320268482963,448.9294013732318,297.6787140536639,1.146129184965396,1.0102957106295603,2.633154859048871,372.1081466392034,GW170817
1.5057197094144803,1.1383074628897831,284.60620645533885,341.06692995959645,1.1374938262957306,0.7559889505148535,2.6440271723042637,316.0680522279268,GW170817
1.5901845367355996,1.294993954913029,155.71159516979364,140.0997369673379,1.2479426371815583,0.8143670907349214,2.8851784916486283,154.42604876448576,GW170817
1.4412408606396263,1.2551056308760489,375.51096703355563,159.08634217120408,1.1702939679985356,0.8708507128496411,2.6963464915156754,294.13690201105226,GW170817
1.5870095450605242,1.4171288222318512,339.1229243026109,199.0017589240833,1.305116665955018,0.8929554498538356,3.0041383672923754,283.78744610867227,GW170817
1.4459940225340653,1.3312122804424102,315.6771575008594,188.10269639013103,1.2076098850952506,0.9206208737360455,2.7772063029764755,261.3231905668595,GW170817
1.6460707815762416,1.3823795590461962,262.43578783682506,281.811636470098,1.3122041119369912,0.8398056599500902,3.028450340622438,274.8287023252102,GW170817
1.3509742028736649,1.1820338680565716,401.03180546984566,271.9121412534509,1.0996104821531123,0.8749492518378669,2.5330080709302365,353.92991018235256,GW170817
1.5027137096802763,1.3554515720523481,88.99548069348901,75.34507710494125,1.2421060714350396,0.902002532698487,2.8581652817326244,83.84746555078138,GW170817
1.592032633626604,1.4219741383649431,266.5446488115228,249.99278923156714,1.3094151258121178,0.8931815267666514,3.0140067719915473,261.8839444799964,GW170817
1.5884014349046534,1.316112397626692,142.70114866027126,93.667027925067,1.257584745386253,0.8285766864128362,2.9045138325313453,128.10569833495768,GW170817
1.5970570648451707,1.3203962893466024,557.9149488632197,375.0220938887779,1.263031126256192,0.8267683844312791,2.917453354191773,504.61456535898657,GW170817
1.336936273968733,1.14721196838231,530.2446935127191,403.02853857474656,1.0774996153212262,0.8580902401404512,2.484148242351043,489.0082679907842,GW170817
1.358441223538607,1.2095714843187355,0.971088133346484,59.82924453572383,1.1155370566324019,0.8904113504211244,2.5680127078573425,25.292187385775495,GW170817
1.496261519492065,1.3254550262081932,301.1484895296608,228.33904752992814,1.2255211905328642,0.8858444923840216,2.821716545700258,274.2137749909619,GW170817
1.586209270699272,1.3655723204743628,290.46867517251695,264.451298391167,1.2805256124754718,0.8609030004422792,2.951781591173635,284.5545095640035,GW170817
1.451898610036702,1.364056331241686,487.4098208343471,307.5127055694513,1.224999797314452,0.9394983381155001,2.815954941278388,407.31834527244763,GW170817
1.4538829118921457,1.227934033220283,314.533296449721,124.79309027843524,1.1623498261415606,0.8445893566643526,2.6818169451124287,248.8621577313583,GW170817
1.47337306325836,1.2261329884147787,444.6602690177786,308.3967038302892,1.1691044687218695,0.8321945194947364,2.6995060516731386,404.348984850492,GW170817
1.5075918206427998,1.162638512582515,169.95913621026423,236.33844505018686,1.1506078733200393,0.7711891883884026,2.670230333225315,198.4364304569666,GW170817
1.3852157283398734,1.1747877717523136,166.40514216546524,67.86841009083636,1.1097827934304703,0.8480901189017328,2.5600035000921872,131.9366971800382,GW170817
1.5091145137931428,1.3537570551590912,185.21057714700666,133.9224313930051,1.2439341312490426,0.8970538966963069,2.862871568952234,165.17666197059893,GW170817
1.5834976081277536,1.348634991717979,305.8924387152221,353.34437629976003,1.271365376405756,0.8516811044081941,2.9321325998457324,329.13660272224104,GW170817
1.3576041857970127,1.1235853251424102,309.0075971736889,211.3568012045667,1.0742257257079995,0.8276236453136623,2.481189510939423,280.6657139009649,GW170817
1.4067372244580196,1.1964941659109245,352.3440483796453,341.9670139431114,1.128681962289762,0.8505456066053158,2.6032313903689444,354.3610543731735,GW170817
1.3613434102204365,1.2261335410793708,306.5219593137598,243.00939461968895,1.1244184982762557,0.9006790879318454,2.5874769512998075,281.9518035553808,GW170817
1.5077389371765268,1.275783032343886,0.0,0.0,1.2065431344982518,0.8461564538042546,2.7835219695204128,0.0,GW170817
1.395608867207797,1.368113018028116,495.1309609968476,345.39977922040606,1.202908378317443,0.9802983129258184,2.7637218852359133,422.7231426932455,GW170817
1.5008781813938814,1.3221787593792065,302.1018913966325,155.39219514615414,1.2258503193888783,0.8809367580727205,2.823056940773088,245.7597940172241,GW170817
1.5038428130839583,1.1425607618965894,325.1649015509586,324.32473107232045,1.138984555347643,0.7597607621992879,2.646403574980548,340.48471788971733,GW170817
1.414864343550403,1.3316951987876515,234.53753625358507,264.1038684202041,1.1948516230504294,0.941217583762094,2.7465595423380544,248.50673504254948,GW170817
1.3501226344570534,1.142624677670736,365.2219535702668,245.88275682356831,1.0805141017849054,0.8463117708786788,2.4927473121277894,326.68229133542184,GW170817
1.4450829612054594,1.3237663326125733,328.78386229019685,315.65038140362725,1.2038229081429945,0.9160486755087844,2.7688492938180325,324.738925833359,GW170817
1.4439645570825446,1.2654871251060091,260.7268836194631,222.88055532006064,1.1762842351365763,0.8763976365617036,2.7094516821885537,248.46243323150665,GW170817
1.5066597263206527,1.28656229701057,300.2481595838807,254.90064539986884,1.2112854717680432,0.8539169624932014,2.7932220233312224,287.67909761682233,GW170817
1.4652758304537588,1.3020726601260255,333.0622758692371,198.622299345523,1.2020429704353508,0.8886194892894717,2.767348490579784,280.74060913830283,GW170817
1.5935839977102644,1.2266020232696635,248.1584726702898,243.7038191883861,1.215042952973969,0.7697128140293216,2.8201860209799277,257.56311791462764,GW170817
1.5190899063587024,1.3246977955472132,157.08513807224963,142.39123651534265,1.2343568760423946,0.8720338342070536,2.8437877019059155,153.14167525047657,GW170817
1.6365084840751225,1.384980368610375,261.703322713297,180.2890361335269,1.309703318569758,0.8463019789311392,3.0214888526854975,235.63840736541954,GW170817
1.591021884370066,1.4472624675942285,347.81901680318725,358.356292074007,1.3207128043571872,0.9096433442002865,3.0382843519642946,354.36525612099206,GW170817
1.3519979860330391,1.3312952334042087,356.708217758556,81.68849056532471,1.16792949527584,0.9846872903342295,2.683293219437248,222.5784754271876,GW170817
1.4285156305510607,1.3062641230498255,197.62217218007913,156.38839842086873,1.1889542022876871,0.9144206021364458,2.734779753600886,180.83337480275128,GW170817
1.5732788560807005,1.340995179625134,254.72764399884394,248.9008576923611,1.2636700027899317,0.8523569578541061,2.9142740357058345,256.7047919635561,GW170817
1.3969135000975843,1.2362899921118735,442.7577877102339,275.8015609042742,1.1436076092715686,0.8850154229488869,2.633203492209458,378.8034339699582,GW170817
1.4285432757970715,1.2677114703194876,415.1330792882748,294.30940856853766,1.1711057361225456,0.8874155174698183,2.6962547461165594,369.3627899975811,GW170817
1.341485634730476,1.078748640038774,230.24396292844108,171.67935054768844,1.046001461081534,0.8041447572083098,2.42023427476925,217.07403949074325,GW170817
1.618637735090585,1.2402197464715712,181.25381472392553,201.74701034332193,1.2312620120187399,0.7662120557211425,2.858857481562156,195.88391474850908,GW170817
1.5136702690185355,1.3151832629848823,274.1870611225688,143.22135539987264,1.227689213468958,0.8688703807584512,2.828853532003418,225.84566524356688,GW170817
1.574732884423544,1.2412386372931712,394.9479924645516,344.3214125695932,1.2153788035033093,0.7882217038653805,2.8159715217167154,392.4292865636504,GW170817
1.4156657611977888,1.1833914303671609,471.6608418886563,301.4307222211191,1.1258753787493687,0.8359257268226212,2.59905719156495,418.48560558937,GW170817
1.341285137294935,1.2255655736192583,595.5460476714557,450.63556389462076,1.1159236378045314,0.9137248594962765,2.5668507109141934,536.1608859860527,GW170817
1.3293323621706332,1.2490111042793375,136.96288063800978,195.50535213650122,1.1216355668539817,0.9395777458090758,2.5783434664499705,163.78073818776474,GW170817
1.557171275996632,1.3125135671346826,134.57161911857204,326.59622485631314,1.243647411871732,0.8428832379370973,2.8696848431313144,209.18655500353836,GW170817
1.5409053179593346,1.2776337308377916,515.9200133648894,364.1687310551524,1.2204066983484347,0.8291448643514313,2.8185390487971262,472.29111971077367,GW170817
1.5200877616138078,1.3973200667534176,303.9384328568404,230.19884692623623,1.2685258049203094,0.9192364428156087,2.9174078283672253,273.19383212869803,GW170817
1.5519958362610633,1.2340173728032702,181.44534386995312,136.74504896642907,1.2031796036847346,0.7951164197554551,2.7860132090643335,172.4601206871134,GW170817
1.4279347464748728,1.242916832852934,259.4959733566638,400.0215148451091,1.1592051658211977,0.8704297139076624,2.670851579327807,318.5537892637564,GW170817
1.5007780080920128,1.375091856749859,130.28526473500764,161.6370953467602,1.2503599497564648,0.9162526698389306,2.8758698648418717,144.52977312727526,GW170817
1.5535483916208384,1.1432153946285522,279.3095925720012,318.90530334699605,1.1574523694771934,0.7358736945656517,2.6967637862493907,307.41229283955556,GW170817
1.66656450022601,1.5055453579029463,96.16813634609994,96.67764272183098,1.3786052832717617,0.9033825919721515,3.172109858128956,97.03040684930106,GW170817
1.487131048659562,1.2327455121169213,419.3525901969306,266.99608561221925,1.177670411752853,0.8289420849817283,2.719876560776483,373.36595570687234,GW170817
1.383702384479072,1.328046302855199,732.0410402524254,430.3629506305291,1.1800588225231,0.9597774187222883,2.711748687334271,591.6044211683868,GW170817
1.4241560583065989,1.2655225094519114,207.0379794639161,229.77433463275392,1.168305435033242,0.8886122430688448,2.68967856775851,218.27474749483355,GW170817
1.4426715789865723,1.323232050800722,319.2900501130585,182.49322407301233,1.202581957646197,0.917209481405496,2.765903629787294,261.4225441795331,GW170817
1.494491164558677,1.2407034911302837,404.1232309772627,448.1626375501405,1.1844020920071892,0.8301845608412568,2.735194655688961,429.238233024586,GW170817
1.4362260051954654,1.22513052757595,308.75780938111944,223.25472324933372,1.1540442906318047,0.853020710629184,2.6613565327714155,281.0297848840112,GW170817
1.5630285379840383,1.2953018079494987,231.83325835123412,208.5740074453076,1.2375998370318408,0.8287128331131766,2.858330345933537,228.64096240770215,GW170817
